,cum_rewards_model,cum_rewards_error,cum_rewards_real,policy_loss_list_error,policy_loss_list_model,critic_loss_list_error,critic_loss_list_model,last_states_model,last_states_error,last_states_real,last_errors,model
399,-12.609225154805493,-3.2106373487402826,-11.79161841604995,2.8409045,5.941162,0.09671075,0.05036575,3.428116095358164,1.3615726684526868,4.789688763810851,0.16505736346031652,training_run_2
400,-33.2905301204908,-8.097584839729269,-40.73422854519776,2.9893892,5.5944242,0.9700803,0.96021074,-0.01760779529279813,0.4580478314222415,0.4404400361294434,0.21337215441215093,training_run_2
401,-34.37896745940446,-15.936174766384834,-41.44215159153156,2.8557396,5.3952136,0.18122765,0.8445654,-0.050085730768669276,0.6206261654826207,0.5705404347139514,0.2595052315288364,training_run_2
402,-54.63241514617784,-10.623395514222402,-45.238047123915244,3.1592565,6.034477,0.2210888,0.49515092,1.9980548701657628,0.07094723295466343,2.069002103120426,0.42390407521408724,training_run_2
403,-19.471528677971367,-3.132770358646225,-21.75083231327519,3.2583623,4.862973,0.12970091,0.050740615,3.444440469112552,1.208970627051833,4.653411096164385,0.09427165360793932,training_run_2
404,-3.6770917051727947,-9.147201749972126,-11.172677537230674,2.8876526,5.202681,0.21821125,0.10865501,2.980166535008904,0.40978369540735526,3.389950230416259,0.010768648861259944,training_run_2
405,-30.62097508474961,-1.7135623601526597,-30.968199874722046,2.6669285,6.4358063,0.27111757,1.1854117,3.657546992883837,0.19928730246737958,3.8568342953512165,0.07963212884391524,training_run_2
406,-18.22830603227523,-1.2505350928593382,-17.999023822381414,2.9832232,5.1814413,2.0763834,0.030069489,3.7077789091529643,0.266528314895091,3.9743072240480553,0.0851741470810472,training_run_2
407,-37.96800930868124,-4.860092408722116,-33.17129519230889,2.732694,5.883746,0.07594059,0.024383707,1.9697711864696228,0.032159602879496374,2.001930789349119,0.28844463931654896,training_run_2
408,-25.555549002775866,-7.190336003349604,-18.365212999426276,2.9175444,5.080489,0.19415474,0.3151739,1.9880777741424056,0.05461110384474721,2.042688877987153,0.19439593936680244,training_run_2
409,-12.013139986417984,-1.6228551597485006,-11.333959315869615,2.80836,5.5139723,0.28886488,0.014295674,3.4630536736926807,0.5953486977311746,4.058402371423855,0.16015139728538008,training_run_2
410,-12.11699726014766,-2.9154839046115786,-12.227240530969294,2.8825347,5.3804817,0.10189487,0.09240171,1.939678684266694,-0.008042544160191012,1.931636140106503,0.11593983035719968,training_run_2
411,-7.1638601792734065,-1.824951434790088,-7.166971345759624,2.7890635,4.9327664,0.106059834,0.098045014,1.895591673812649,-0.0052866249601370985,1.890305048852512,0.05028047365835464,training_run_2
412,-35.109440968438655,-1.4321520720938392,-34.912705582247696,2.778092,6.2407513,0.093519695,0.08061971,3.6834621122292517,0.44140920028394115,4.124871312513193,0.1541071747308349,training_run_2
413,-14.976487530307832,-4.0487067689989376,-18.15457520053228,2.8164527,5.9091954,0.12225457,14.726116,2.9874239604503177,0.25131319330751856,3.238737153757836,0.01450297014679025,training_run_2
414,-13.798109859623658,-2.470514581183125,-15.463539415474143,2.825264,5.5146255,0.102794535,0.038256004,2.0184489415653664,-0.016752861466228897,2.0016960800991375,0.10334466423898991,training_run_2
415,-24.60408906054424,-2.5792124743251152,-25.817412021686795,2.6464257,5.4311357,0.031008597,0.04649223,3.2640137623029135,0.5038289490823358,3.7678427113852493,0.037845594512663006,training_run_2
416,-28.523384499232975,-1.0545155135673334,-29.325797752493177,3.068712,4.8455606,0.1879757,0.062155515,3.464024076550352,0.22037381603928052,3.6843978925896326,0.0803672404903315,training_run_2
417,-12.707561483657678,-3.1671772667392952,-12.948845532519377,2.7121277,5.417899,0.069354035,0.02369495,3.554535456986803,0.10110078870214378,3.655636245688947,0.06816677433147067,training_run_2
418,-10.13078334665652,-11.312387147390728,-21.33084640817863,2.6936872,5.452428,0.28640422,0.28459743,2.6935576038333875,0.1285003506720117,2.822057954505399,-0.015443250498452965,training_run_2
419,-38.076698425773706,-5.17852908287359,-41.210442803170416,3.0539634,6.238833,0.17685382,0.13280804,3.5849462639379532,0.5387533699690841,4.123699633907037,0.08393927522654065,training_run_2
420,-14.775859053126776,-0.9232075063934122,-14.138595680968503,2.8661275,5.2315445,0.29972234,0.04041724,3.442066575073484,0.28417903297877256,3.7262456080522566,0.14120696586120118,training_run_2
421,-3.816556531930659,-2.330275144410986,-4.255487637916813,3.0071318,5.2404804,0.118448585,0.027106008,1.987880728175265,-0.003214388024338266,1.9846663401509268,0.01509500264093866,training_run_2
422,-32.83256186330263,-25.933032681637204,-55.309706848360044,2.5370235,5.1659384,0.08097339,0.021978049,3.47679967137299,0.7093641386609741,4.186163810033964,0.03574961671441379,training_run_2
423,-35.87530130100464,-1.4171163856749511,-35.805163789346146,2.883009,5.468254,0.12884706,0.028638933,3.6866301332302562,0.2987546738242215,3.9853848070544777,0.09547952745153676,training_run_2
424,-8.33613100578211,-2.9155217103118307,-8.515531520923552,2.7513897,5.225215,0.14610003,0.0770887,2.1219483550103106,0.0008432707912633397,2.122791625801574,0.06790278788104853,training_run_2
425,-8.698239341217413,-9.823720664282208,-18.42615775716717,2.9790373,5.1476355,0.095724314,0.3457405,2.6501407787613678,0.1326054944376147,2.7827462731989825,-0.011506323698914578,training_run_2
426,-17.77803676233666,-57.1053300125176,-72.11009586526083,2.7822478,4.888753,0.075785145,14.227179,3.4195056022809034,0.17761640575477555,3.597122008035679,0.05849735785574195,training_run_2
427,-16.154429959314076,-0.7310458165684506,-16.505849167083543,2.6285725,4.8976846,3.0884488,0.14596143,3.5500093533747146,0.18216526902480767,3.7321746223995222,0.16119727012910356,training_run_2
428,-13.594998161952109,-2.3602114678273995,-15.767487076310491,2.6577895,4.817896,0.11806876,0.07768652,3.042770551756121,0.3710243996339657,3.413794951390087,0.009368611867010213,training_run_2
429,-11.403727612146996,-1.491327996495687,-11.8242337846681,2.721152,4.8746133,0.13656189,0.08734287,3.495066872263523,0.4356308333891201,3.9306977056526433,0.07104125824147767,training_run_2
430,-48.59031515391055,-10.264071920613866,-50.71297123572838,2.3541296,4.472752,0.18697326,0.3710521,0.16530747431669174,0.03052683844028542,0.19583431275697716,0.24647491996737475,training_run_2
431,-28.88719566284165,-2.0183052664137717,-28.557167974619666,2.4211838,5.225815,0.058746327,0.10011431,3.4021373322941697,0.43594509799237,3.8380824302865397,0.08442742309781792,training_run_2
432,-9.305641390166906,-16.533076079884886,-21.68521509405823,2.8372302,4.924432,0.09241074,0.04356265,3.0458582610210025,0.9023992958498046,3.948257556870807,0.018627191850679736,training_run_2
433,-1.9934524047679152,-1.7197616223966814,-2.7305309515346083,2.7221937,4.652919,0.23235323,0.10462654,2.0588785105885656,-0.00966799917248462,2.049210511416081,0.001916609598570762,training_run_2
434,-9.306417409230233,-2.908323219568319,-10.931963513372299,2.4162462,4.4589863,0.09780056,0.08937579,2.1662208624594523,0.008144750330322026,2.1743656127897744,0.06628708881879897,training_run_2
435,-15.835839935705103,-7.702345842900245,-22.983032464813316,2.6986237,4.775141,0.15911731,0.07630576,0.9306792790216345,-0.05072740939536413,0.8799518696262704,0.04466177103607438,training_run_2
436,-29.811590413035056,-2.498537093382318,-29.749931104479163,2.8425527,4.240185,0.12572116,0.20586447,3.518368162513706,0.26416893924795604,3.7825371017616622,0.1181141469525766,training_run_2
437,-3.4885232133472632,-3.255556540362814,-6.2254897369359625,2.4915676,4.8401885,0.05810763,0.07295717,2.5481474789039877,-0.005526622181073915,2.542620856722914,-0.013875253408507149,training_run_2
438,-8.66287802410547,-22.04646739150384,-22.75301346102429,2.475762,4.560274,0.16310704,0.46546125,3.1142759458143794,-8.406732558759435,-5.292456612945056,0.055110043691482424,training_run_2
439,-36.6455781165594,-1.4763076886995146,-37.48252135853382,2.4139776,5.3079314,0.0969806,0.11390585,3.7561915602324634,0.36259678147208696,4.11878834170455,0.08541543856264777,training_run_2
440,-11.23395697282331,-3.0877337899775514,-13.830796404314903,2.3903291,4.1464005,0.050382666,0.3809486,2.3207254329488896,-0.009635484828825813,2.3110899481200637,0.06066993243580088,training_run_2
441,-8.093385931512696,-4.188877578154423,-9.406273345380683,2.2675023,5.2740893,0.71475935,0.11891308,3.273101087402785,0.20142479411949932,3.4745258815222844,0.05466826724517926,training_run_2
442,-43.58037745051719,-8.889965196304056,-45.98276898313544,2.4316354,4.631987,0.15673067,0.025926635,0.23722111084108932,0.02112550244526551,0.25834661328635483,0.25474718357094794,training_run_2
443,-38.05848102510759,-2.418693255001936,-39.266041519724936,2.2802138,3.8041255,0.18053454,0.13882777,3.5194146467620593,0.7607449642691533,4.280159611031213,0.16789413576961776,training_run_2
444,-14.522293158888722,-15.405938393173185,-20.109669944072913,2.3739793,4.79465,0.09286195,0.082673214,3.1768595921204485,0.18165091676993805,3.3585105088903866,0.04720846232195397,training_run_2
445,-10.41235976533552,-2.8665356734913088,-13.182732969953905,2.3937898,4.870322,0.0659101,0.041033745,2.177140730848595,-0.025800606059637854,2.151340124788957,0.08612401753387022,training_run_2
446,-21.947923835584977,-7.213203365154924,-26.78917933189265,2.573756,4.9075804,0.07265225,0.12092251,-0.09575067825009087,0.22831863801553365,0.13256795976544278,0.24035170047786156,training_run_2
447,-8.395246871384067,-4.675932103392226,-12.006444199458263,2.3944893,5.215272,0.0826362,0.2352273,2.8681684413095185,0.02736046930176128,2.89552891061128,-0.0013680944379919069,training_run_2
448,-12.357650153572841,-3.097915296777905,-15.372118599333254,2.3099723,4.41797,0.19325359,0.029991793,2.202057648024149,-0.014384176779321134,2.187673471244828,0.06895025159797985,training_run_2
449,-12.925814990148599,-3.9935119449092578,-16.757758247475888,2.1094916,4.2417903,0.044937626,0.25245604,2.7923466357428763,0.016512917967325347,2.8088595537102017,-0.020718367298603546,training_run_2
450,-10.712427127515578,-3.421039411629968,-12.85936559082748,2.4375663,3.8914795,0.08364494,0.068624854,2.7459947068278816,8.831205419257415e-05,2.746083018882074,-0.028012399389455656,training_run_2
451,-6.649951276314351,-4.417813330691278,-9.904292153868484,2.5589185,4.6062803,0.12094067,0.05963475,2.4211024955189213,0.014217737328378277,2.4353202328472996,-0.01648629067064933,training_run_2
452,-37.057815963659976,-3.6439636287310995,-39.38023923730022,2.501308,4.615275,0.16115557,0.048634708,3.6115968065888016,0.6047014462519469,4.216298252840748,0.08034162866452466,training_run_2
453,-1.897705408363712,-2.063837445485871,-3.1922251438923688,2.5147564,3.9845457,0.104838565,0.11730191,1.8623295236438329,-0.022986115937309703,1.8393434077065232,-0.013063494038021428,training_run_2
454,-34.167736400728955,-11.180452269235847,-42.458105213795754,2.4263167,3.8195055,0.19010642,0.028112723,0.32051740471456563,-0.021865062484786146,0.2986523422297795,0.13935162709127596,training_run_2
455,-13.224338123000138,-5.029451832027062,-15.48276414460074,2.303372,4.072794,0.2153129,0.023335062,0.6948661021177418,-0.026573999398678882,0.6682921027190629,0.09796577509083837,training_run_2
